,date,age_group,cum_case,cum_admission,cum_death,cumFirstDose,newFirstDose,cumSecondDose,newSecondDose,cumThirdInjection,newThirdInjection,newSpring22,cumSpring22,new_case,new_death,new_admission,current_case,current_admission,,population_size
3053,2022/3/3,18_64,10691543,246705,16408,30901755,2694,29298909,5473,21659346,13644,0,0,22556,11,367,9681156,218549,,36139000
3054,2022/3/3,65_84,1085945,242130,69151,9055608,64,8974649,119,8608284,693,0,0,3897,61,478,766247,161449,,9316000
3055,2022/3/3,85+,249886,119143,56689,1402532,1,1393314,16,1335641,151,0,0,774,64,313,112894,56780,,1457000
3056,2022/3/4,00_17,4169456,19976,146,2269856,2996,1159130,8153,44508,1667,0,0,4977,0,65,3851661,18878,,10117000
3057,2022/3/4,18_64,10712339,247021,16418,30904526,2771,29304936,6027,21674162,14816,0,0,20796,10,316,9700150,218840,,36139000
3058,2022/3/4,65_84,1089961,242544,69197,9055671,63,8974788,139,8608967,683,0,0,4016,46,414,769562,161797,,9316000
3059,2022/3/4,85+,250687,119388,56743,1402540,8,1393328,14,1335755,114,0,0,801,54,245,113392,56959,,1457000
3060,2022/3/5,00_17,4174701,20037,146,2273884,4028,1168906,9776,47788,3280,0,0,5245,0,61,3856471,18936,,10117000
3061,2022/3/5,18_64,10731346,247336,16426,30907257,2731,29312065,7129,21692092,17930,0,0,19007,8,315,9717485,219132,,36139000
3062,2022/3/5,65_84,1093589,242928,69252,9055736,65,8974918,130,8609555,588,0,0,3628,55,384,772547,162108,,9316000
3063,2022/3/5,85+,251304,119674,56788,1402543,3,1393340,12,1335826,71,0,0,617,45,286,113679,57187,,1457000
3064,2022/3/6,00_17,4182080,20121,146,2275695,1811,1173884,4978,49527,1739,0,0,7379,0,84,3863239,19016,,10117000
3065,2022/3/6,18_64,10755141,247681,16439,30908360,1103,29315222,3157,21700392,8300,0,0,23795,13,345,9739235,219447,,36139000
3066,2022/3/6,65_84,1097715,243432,69302,9055773,37,8974955,37,8609787,232,0,0,4126,50,504,775874,162538,,9316000
3067,2022/3/6,85+,251919,120001,56832,1402544,1,1393346,6,1335854,28,0,0,615,44,327,113923,57454,,1457000
3068,2022/3/7,00_17,4192441,20219,146,2277487,1792,1179857,5973,50602,1075,0,0,10361,0,98,3872761,19110,,10117000
3069,2022/3/7,18_64,10788956,248080,16448,30910500,2140,29320222,5000,21711922,11530,0,0,33815,9,399,9770236,219818,,36139000
3070,2022/3/7,65_84,1103435,243948,69365,9055814,41,8975031,76,8610257,470,0,0,5720,63,516,780670,162966,,9316000
3071,2022/3/7,85+,253015,120266,56879,1402553,9,1393356,10,1335948,94,0,0,1096,47,265,114676,57660,,1457000
3072,2022/3/8,00_17,4202231,20294,146,2279558,2071,1186510,6653,51637,1035,0,0,9790,0,75,3881777,19181,,10117000
3073,2022/3/8,18_64,10824464,248527,16458,30912759,2259,29325485,5263,21723787,11865,0,0,35508,10,447,9802761,220234,,36139000
3074,2022/3/8,65_84,1109464,244495,69426,9055869,55,8975129,98,8610831,574,0,0,6029,61,547,785721,163426,,9316000
3075,2022/3/8,85+,254030,120584,56939,1402560,7,1393373,17,1336058,110,0,0,1015,60,318,115301,57902,,1457000
3076,2022/3/9,00_17,4211478,20367,147,2281917,2359,1193623,7113,52930,1293,0,0,9247,1,73,3890291,19250,,10117000
3077,2022/3/9,18_64,10863128,249023,16464,30915183,2424,29330960,5475,21736571,12784,0,0,38664,6,496,9838167,220700,,36139000
3078,2022/3/9,65_84,1115996,245086,69479,9055947,78,8975249,120,8611447,616,0,0,6532,53,591,791196,163936,,9316000
3079,2022/3/9,85+,255080,120944,57004,1402566,6,1393390,17,1336186,128,0,0,1050,65,360,115916,58180,,1457000
3080,2022/3/10,00_17,4220885,20458,147,2284164,2247,1200848,7225,54218,1288,0,0,9407,0,91,3898935,19336,,10117000
3081,2022/3/10,18_64,10900127,249452,16473,30917556,2373,29337169,6209,21749071,12500,0,0,36999,9,429,9872094,221100,,36139000
3082,2022/3/10,65_84,1122769,245639,69541,9056005,58,8975382,133,8612046,599,0,0,6773,62,553,796932,164400,,9316000
3083,2022/3/10,85+,256194,121280,57061,1402572,6,1393405,15,1336292,106,0,0,1114,57,336,116614,58443,,1457000
3084,2022/3/11,00_17,4230442,20554,147,2286460,2296,1207812,6964,56036,1818,0,0,9557,0,96,3907713,19428,,10117000
3085,2022/3/11,18_64,10934568,249887,16487,30919941,2385,29343209,6040,21763169,14098,0,0,34441,14,435,9903640,221500,,36139000
3086,2022/3/11,65_84,1129953,246183,69586,9056075,70,8975513,131,8612642,596,0,0,7184,45,544,803059,164874,,9316000
3087,2022/3/11,85+,257286,121613,57123,1402578,6,1393419,14,1336397,105,0,0,1092,62,333,117295,58698,,1457000
3088,2022/3/12,00_17,4239651,20641,148,2290386,3926,1219366,11554,59357,3321,0,0,9209,1,87,3916177,19510,,10117000
3089,2022/3/12,18_64,10966772,250239,16496,30922644,2703,29350234,7025,21780324,17155,0,0,32204,9,352,9933192,221826,,36139000
3090,2022/3/12,65_84,1136780,246765,69634,9056138,63,8975638,125,8613182,540,0,0,6827,48,582,808816,165380,,9316000
3091,2022/3/12,85+,258196,121960,57193,1402583,5,1393426,7,1336466,69,0,0,910,70,347,117793,58959,,1457000
3092,2022/3/13,00_17,4251631,20738,148,2292153,1767,1225636,6270,61220,1863,0,0,11980,0,97,3927205,19602,,10117000
3093,2022/3/13,18_64,11006719,250707,16513,30923793,1149,29353561,3327,21788765,8441,0,0,39947,17,468,9969817,222255,,36139000
3094,2022/3/13,65_84,1144144,247402,69693,9056166,28,8975679,41,8613421,239,0,0,7364,59,637,815017,165927,,9316000
3095,2022/3/13,85+,259177,122349,57244,1402586,3,1393430,4,1336482,16,0,0,981,51,389,118315,59278,,1457000
3096,2022/3/14,00_17,4266915,20850,148,2293796,1643,1231763,6127,62477,1257,0,0,15284,0,112,3941285,19709,,10117000
3097,2022/3/14,18_64,11059793,251219,16535,30925900,2107,29358828,5267,21800240,11475,0,0,53074,22,512,10018588,222721,,36139000
3098,2022/3/14,65_84,1153619,248046,69756,9056217,51,8975792,113,8613854,433,0,0,9475,63,644,823171,166478,,9316000
3099,2022/3/14,85+,260852,122732,57319,1402591,5,1393441,11,1336545,63,0,0,1675,75,383,119487,59568,,1457000
3100,2022/3/15,00_17,4280023,20972,148,2295837,2041,1238254,6491,63876,1399,0,0,13108,0,122,3953335,19825,,10117000
3101,2022/3/15,18_64,11110445,251766,16546,30928212,2312,29364831,6003,21812464,12224,0,0,50652,11,547,10065075,223231,,36139000
3102,2022/3/15,65_84,1162496,248703,69824,9056268,51,8975902,110,8614413,559,0,0,8877,68,657,830757,167036,,9316000
3103,2022/3/15,85+,262265,123206,57376,1402597,6,1393452,11,1336622,77,0,0,1413,57,474,120325,59963,,1457000
3104,2022/3/16,00_17,4291635,21076,148,2297780,1943,1245040,6786,65458,1582,0,0,11612,0,104,3964013,19924,,10117000
3105,2022/3/16,18_64,11162221,252361,16554,30930535,2323,29370573,5742,21824866,12402,0,0,51776,8,595,10112558,223789,,36139000
3106,2022/3/16,65_84,1171717,249410,69884,9056325,57,8976047,145,8614961,548,0,0,9221,60,707,838612,167649,,9316000
3107,2022/3/16,85+,263615,123623,57453,1402600,3,1393467,15,1336717,95,0,0,1350,77,417,121162,60283,,1457000
3108,2022/3/17,00_17,4302569,21185,149,2299555,1775,1251798,6758,66933,1475,0,0,10934,1,109,3974057,20027,,10117000
3109,2022/3/17,18_64,11208686,252885,16567,30932743,2208,29376292,5719,21836374,11508,0,0,46465,13,524,10155180,224275,,36139000
3110,2022/3/17,65_84,1180668,250095,69962,9056377,52,8976160,113,8615558,597,0,0,8951,78,685,846239,168223,,9316000
3111,2022/3/17,85+,264955,124042,57524,1402607,7,1393485,18,1336831,114,0,0,1340,71,419,121987,60611,,1457000
3112,2022/3/18,00_17,4312306,21288,150,2301710,2155,1259323,7525,68755,1822,0,0,9737,1,103,3982996,20124,,10117000
3113,2022/3/18,18_64,11250301,253389,16578,30934839,2096,29382262,5970,21849087,12713,0,0,41615,11,504,10193319,224744,,36139000
3114,2022/3/18,65_84,1189704,250731,70038,9056432,55,8976289,129,8616075,517,0,0,9036,76,636,853994,168753,,9316000
3115,2022/3/18,85+,266465,124426,57598,1402615,8,1393504,19,1336923,92,0,0,1510,74,384,123005,60902,,1457000
3116,2022/3/19,00_17,4321728,21388,150,2305321,3611,1270971,11648,72073,3318,0,0,9422,0,100,3991645,20219,,10117000
3117,2022/3/19,18_64,11286930,253865,16591,30937106,2267,29388631,6369,21864216,15129,0,0,36629,13,476,10226855,225185,,36139000
3118,2022/3/19,65_84,1197857,251468,70098,9056468,36,8976388,99,8616557,482,0,0,8153,60,737,860827,169395,,9316000
3119,2022/3/19,85+,267480,124925,57676,1402622,7,1393515,11,1336973,50,0,0,1015,78,499,123449,61300,,1457000
3120,2022/3/20,00_17,4334183,21507,150,2306880,1559,1276558,5587,73747,1674,0,0,12455,0,119,4003091,20332,,10117000
3121,2022/3/20,18_64,11331697,254398,16607,30938189,1083,29391641,3010,21871731,7515,0,0,44767,16,533,10267892,225676,,36139000
3122,2022/3/20,65_84,1206422,252193,70163,9056490,22,8976429,41,8616764,207,0,0,8565,65,725,868056,170020,,9316000
3123,2022/3/20,85+,268608,125341,57753,1402625,3,1393517,2,1336988,15,0,0,1128,77,416,124080,61619,,1457000
3124,2022/3/21,00_17,4349582,21608,150,2308614,1734,1282657,6099,75036,1289,0,0,15399,0,101,4017289,20429,,10117000
3125,2022/3/21,18_64,11392682,255015,16627,30940093,1904,29396204,4563,21882483,10752,0,0,60985,20,617,10323904,226244,,36139000
3126,2022/3/21,65_84,1217925,253001,70223,9056539,49,8976547,118,8617219,455,6859,6859,11503,60,808,877929,170730,,9316000
3127,2022/3/21,85+,270627,125799,57819,1402629,4,1393528,11,1337091,103,2696,2696,2019,66,458,125497,61989,,1457000
3128,2022/3/22,00_17,4361982,21710,150,2310226,1612,1288068,5411,76448,1412,0,0,12400,0,102,4028701,20526,,10117000
3129,2022/3/22,18_64,11449562,255623,16638,30942024,1931,29401001,4797,21894141,11658,0,0,56880,11,608,10376113,226812,,36139000
3130,2022/3/22,65_84,1228561,253901,70309,9056598,59,8976669,122,8617894,675,25398,32257,10636,86,900,886905,171501,,9316000
3131,2022/3/22,85+,272568,126287,57909,1402635,6,1393546,18,1337316,225,8762,11458,1941,90,488,126811,62364,,1457000
3132,2022/3/23,00_17,4372732,21828,150,2311963,1737,1293906,5838,78218,1770,0,0,10750,0,118,4038566,20638,,10117000
3133,2022/3/23,18_64,11504181,256300,16655,30944061,2037,29406575,5574,21906268,12127,0,0,54619,17,677,10426153,227440,,36139000
3134,2022/3/23,65_84,1239083,254768,70365,9056681,83,8976796,127,8618724,830,37735,69992,10522,56,867,895809,172271,,9316000
3135,2022/3/23,85+,274259,126762,57999,1402649,14,1393564,18,1337611,295,13826,25284,1691,90,475,127907,62726,,1457000
3136,2022/3/24,00_17,4382026,21934,150,2313718,1755,1299678,5772,79795,1577,0,0,9294,0,106,4047090,20739,,10117000
3137,2022/3/24,18_64,11552190,256880,16669,30945866,1805,29411155,4580,21917014,10746,0,0,48009,14,580,10470153,227978,,36139000
3138,2022/3/24,65_84,1248729,255576,70439,9056753,72,8976935,139,8619430,706,40304,110296,9646,74,808,903958,172966,,9316000
3139,2022/3/24,85+,275912,127274,58085,1402656,7,1393591,27,1337923,312,15349,40633,1653,86,512,128930,63128,,1457000
3140,2022/3/25,00_17,4389939,22038,150,2315732,2014,1306484,6806,81442,1647,0,0,7913,0,104,4054333,20838,,10117000
3141,2022/3/25,18_64,11593368,257451,16688,30947726,1860,29416564,5409,21928444,11430,0,0,41178,19,571,10507819,228503,,36139000
3142,2022/3/25,65_84,1258318,256357,70528,9056835,82,8977055,120,8620274,844,44868,155164,9589,89,781,912081,173621,,9316000
3143,2022/3/25,85+,277481,127742,58157,1402666,10,1393612,21,1338231,308,18258,58891,1569,72,468,129918,63502,,1457000
3144,2022/3/26,00_17,4396981,22135,152,2319367,3635,1318186,11702,84495,3053,0,0,7042,2,97,4060775,20928,,10117000
3145,2022/3/26,18_64,11628734,257998,16711,30949588,1862,29422492,5928,21941190,12746,0,0,35366,23,547,10540112,229001,,36139000
3146,2022/3/26,65_84,1266463,257138,70603,9056905,70,8977190,135,8621080,806,42209,197373,8145,75,781,918863,174290,,9316000
3147,2022/3/26,85+,278702,128186,58243,1402675,9,1393630,18,1338501,270,17438,76329,1221,86,444,130608,63838,,1457000
3148,2022/3/27,00_17,4405709,22228,152,2320570,1203,1322611,4425,85570,1075,0,0,8728,0,93,4068787,21017,,10117000
3149,2022/3/27,18_64,11668949,258595,16723,30950311,723,29424929,2437,21946377,5187,0,0,40215,12,597,10576857,229557,,36139000
3150,2022/3/27,65_84,1274294,257995,70680,9056934,29,8977233,43,8621313,233,14762,212135,7831,77,857,925278,175029,,9316000
3151,2022/3/27,85+,279912,128676,58340,1402678,3,1393630,0,1338585,84,6380,82709,1210,97,490,131242,64208,,1457000
3152,2022/3/28,00_17,4416799,22342,153,2321991,1421,1327396,4785,86519,949,0,0,11090,1,114,4078971,21125,,10117000
3153,2022/3/28,18_64,11723740,259303,16743,30951795,1484,29429354,4425,21956031,9654,0,0,54791,20,708,10627027,230212,,36139000
3154,2022/3/28,65_84,1285259,258914,70768,9056989,55,8977337,104,8621986,673,38077,250212,10965,88,919,934540,175816,,9316000
3155,2022/3/28,85+,281996,129215,58418,1402685,7,1393656,26,1338901,316,17216,99925,2084,78,539,132638,64643,,1457000
3156,2022/3/29,00_17,4425319,22437,153,2323619,1628,1332871,5475,87568,1049,0,0,8520,0,95,4086787,21215,,10117000
3157,2022/3/29,18_64,11771171,260003,16767,30953372,1577,29433906,4552,21966123,10092,0,0,47431,24,700,10670370,230854,,36139000
3158,2022/3/29,65_84,1294926,259798,70852,9057055,66,8977458,121,8622736,750,45681,295893,9667,84,884,942633,176574,,9316000
3159,2022/3/29,85+,283827,129755,58513,1402693,8,1393685,29,1339263,362,20582,120507,1831,95,540,133798,65063,,1457000
3160,2022/3/30,00_17,4432724,22549,153,2325388,1769,1338706,5835,88809,1241,0,0,7405,0,112,4093551,21322,,10117000
3161,2022/3/30,18_64,11815647,260695,16781,30955112,1740,29439071,5165,21977350,11227,0,0,44476,14,692,10710977,231499,,36139000
3162,2022/3/30,65_84,1304164,260791,70938,9057142,87,8977603,145,8623617,881,54107,350000,9238,86,993,950218,177434,,9316000
3163,2022/3/30,85+,285476,130313,58627,1402709,16,1393714,29,1339728,465,24104,144611,1649,114,558,134771,65480,,1457000
3164,2022/3/31,00_17,4437795,22633,154,2327225,1837,1344338,5632,90070,1261,0,0,5071,1,84,4098176,21401,,10117000
3165,2022/3/31,18_64,11847440,261337,16795,30957085,1973,29444386,5315,21987972,10622,0,0,31793,14,642,10739857,232097,,36139000
3166,2022/3/31,65_84,1311616,261699,71039,9057231,89,8977718,115,8624417,800,57088,407088,7452,101,908,956230,178198,,9316000
3167,2022/3/31,85+,287034,130803,58737,1402727,18,1393728,14,1340062,334,23787,168398,1558,110,490,135728,65837,,1457000
3168,2022/4/1,00_17,4441975,22718,154,2329048,1823,1349551,5213,91294,1224,0,0,4180,0,85,4101973,21482,,10117000
3169,2022/4/1,18_64,11875174,261892,16808,30958769,1684,29448762,4376,21997898,9926,0,0,27734,13,555,10765055,232612,,36139000
3170,2022/4/1,65_84,1318625,262428,71131,9057298,67,8977844,126,8625196,779,55965,463053,7009,92,729,962009,178800,,9316000
3171,2022/4/1,85+,288464,131279,58848,1402737,10,1393746,18,1340448,386,23631,192029,1430,111,476,136580,66179,,1457000
3172,2022/4/2,00_17,4445391,22804,154,2333454,4406,1360277,10726,93673,2379,0,0,3416,0,86,4105059,21564,,10117000
3173,2022/4/2,18_64,11896462,262404,16828,30960582,1813,29453207,4445,22009726,11828,0,0,21288,20,512,10784310,233080,,36139000
3174,2022/4/2,65_84,1324420,263202,71245,9057362,64,8977947,103,8626018,822,67725,530778,5795,114,774,966616,179423,,9316000
3175,2022/4/2,85+,289568,131730,58969,1402756,19,1393759,13,1340879,431,27721,219750,1104,121,451,137154,66488,,1457000
3176,2022/4/3,00_17,4449285,22919,155,2335658,2204,1365869,5592,94848,1175,0,0,3894,1,115,4108559,21672,,10117000
3177,2022/4/3,18_64,11921217,263007,16842,30961498,916,29455202,1995,22015798,6072,0,0,24755,14,603,10806694,233640,,36139000
3178,2022/4/3,65_84,1330353,264070,71353,9057395,33,8977993,46,8626314,296,26030,556808,5933,108,868,971257,180142,,9316000
3179,2022/4/3,85+,290598,132247,59078,1402760,4,1393770,11,1340986,107,10713,230463,1030,109,517,137594,66871,,1457000
3180,2022/4/4,00_17,4453822,22994,155,2341011,5353,1370941,5072,96105,1257,0,0,4537,0,75,4112697,21744,,10117000
3181,2022/4/4,18_64,11952288,263658,16862,30963336,1838,29458686,3484,22025447,9649,0,0,31071,20,651,10834895,234240,,36139000
3182,2022/4/4,65_84,1338018,264945,71437,9057469,74,8978117,124,8626952,638,44653,601461,7665,84,875,977500,180891,,9316000
3183,2022/4/4,85+,292479,132810,59186,1402775,15,1393793,23,1341333,347,19476,249939,1881,108,563,138777,67299,,1457000
3184,2022/4/5,00_17,4457405,23081,155,2347602,6591,1375642,4701,97267,1162,0,0,3583,0,87,4115937,21826,,10117000
3185,2022/4/5,18_64,11980470,264330,16873,30965026,1690,29462297,3611,22035267,9820,0,0,28182,11,672,10860392,234869,,36139000
3186,2022/4/5,65_84,1344904,265852,71538,9057553,84,8978204,87,8627677,725,53236,654697,6886,101,907,982987,181654,,9316000
3187,2022/4/5,85+,294202,133452,59300,1402792,17,1393821,28,1341722,389,23616,273555,1723,114,642,139735,67797,,1457000
3188,2022/4/6,00_17,4460648,23165,155,2354620,7018,1380526,4884,98540,1273,0,0,3243,0,84,4118865,21906,,10117000
3189,2022/4/6,18_64,12006035,264935,16893,30966764,1738,29466036,3739,22045710,10443,0,0,25565,20,605,10883526,235426,,36139000
3190,2022/4/6,65_84,1351559,266781,71634,9057639,86,8978333,129,8628522,845,61117,715814,6655,96,929,988238,182443,,9316000
3191,2022/4/6,85+,295604,134010,59427,1402811,19,1393850,29,1342142,420,26090,299645,1402,127,558,140479,68201,,1457000
3192,2022/4/7,00_17,4463293,23266,156,2361545,6925,1385684,5158,99960,1420,0,0,2645,1,101,4121220,22002,,10117000
3193,2022/4/7,18_64,12027882,265538,16913,30968369,1605,29469439,3403,22055855,10145,0,0,21847,20,603,10903209,235980,,36139000
3194,2022/4/7,65_84,1357449,267592,71731,9057741,102,8978447,114,8629296,774,63802,779616,5890,97,811,992896,183118,,9316000
3195,2022/4/7,85+,296943,134494,59557,1402832,21,1393888,38,1342539,397,26628,326273,1339,130,484,141238,68532,,1457000
3196,2022/4/8,00_17,4465556,23337,156,2369139,7594,1391418,5734,101573,1613,0,0,2263,0,71,4123250,22069,,10117000
3197,2022/4/8,18_64,12046226,266051,16934,30970208,1839,29473507,4068,22067100,11245,0,0,18344,21,513,10919730,236447,,36139000
3198,2022/4/8,65_84,1362965,268345,71843,9057830,89,8978593,146,8630134,838,64253,843869,5516,112,753,997265,183723,,9316000
3199,2022/4/8,85+,298190,134908,59692,1402854,22,1393916,28,1342927,388,26994,353267,1247,135,414,141982,68791,,1457000
3200,2022/4/9,00_17,4467579,23413,156,2387328,18189,1401944,10526,103973,2400,0,0,2023,0,76,4125053,22142,,10117000
3201,2022/4/9,18_64,12061642,266548,16948,30972086,1878,29478427,4920,22080295,13195,0,0,15416,14,497,10933548,236907,,36139000
3202,2022/4/9,65_84,1367674,269033,71957,9057895,65,8978729,136,8631060,926,92228,936097,4709,114,688,1000950,184264,,9316000
3203,2022/4/9,85+,299039,135349,59803,1402873,19,1393939,23,1343405,478,35813,389080,849,111,441,142330,69100,,1457000
3204,2022/4/10,00_17,4469709,23497,156,2397280,9952,1407525,5581,105223,1250,0,0,2130,0,84,4126947,22222,,10117000
3205,2022/4/10,18_64,12079515,267022,16965,30973002,916,29480504,2077,22087186,6891,0,0,17873,17,474,10949670,237341,,36139000
3206,2022/4/10,65_84,1372478,269829,72079,9057932,37,8978759,30,8631317,257,29339,965436,4804,122,796,1004614,184901,,9316000
3207,2022/4/10,85+,299863,135787,59909,1402877,4,1393944,5,1343494,89,11335,400415,824,106,438,142657,69411,,1457000
3208,2022/4/11,00_17,4471874,23592,156,2409649,12369,1414218,6693,107117,1894,0,0,2165,0,95,4128862,22312,,10117000
3209,2022/4/11,18_64,12100513,267551,16987,30974717,1715,29484044,3540,22097987,10801,0,0,20998,22,529,10968639,237823,,36139000
3210,2022/4/11,65_84,1378510,270634,72179,9058011,79,8978835,76,8631925,608,44219,1009655,6032,100,805,1009411,185567,,9316000
3211,2022/4/11,85+,301255,136267,60025,1402889,12,1393965,21,1343809,315,19344,419759,1392,116,480,143469,69753,,1457000
3212,2022/4/12,00_17,4473834,23675,156,2423604,13955,1420492,6274,108872,1755,0,0,1960,0,83,4130599,22391,,10117000
3213,2022/4/12,18_64,12119306,268110,17015,30976293,1576,29487650,3606,22109002,11015,0,0,18793,28,559,10985531,238327,,36139000
3214,2022/4/12,65_84,1383825,271519,72276,9058115,104,8978936,101,8632703,778,60037,1069692,5315,97,885,1013461,186313,,9316000
3215,2022/4/12,85+,302553,136742,60154,1402906,17,1393996,31,1344229,420,25571,445330,1298,129,475,144200,70076,,1457000
3216,2022/4/13,00_17,4475525,23752,156,2439496,15892,1427675,7183,110809,1937,0,0,1691,0,77,4132092,22464,,10117000
